"Species"	"Isolation_Source"
"Pelagibacter sp902604605"	"other"
"Pelagibacter sp902604785"	"other"
"Pelagibacter sp902604795"	"other"
"Pelagibacter sp902604975"	"other"
"Pelagibacter sp902605605"	"other"
"Pelagibacter sp902605865"	"other"
"Pelagibacter sp902606065"	"other"
"Pelagibacter sp902606075"	"other"
"Pelagibacter sp902606105"	"other"
"Pelagibacter sp902606115"	"other"
"Pelagibacter sp902606445"	"other"
"Pelagibacter sp902606645"	"other"
"Pelagibacter sp902607115"	"other"
"Pelagibacter sp902607215"	"other"
"Pelagibacter sp902607805"	"other"
"Pelagibacter sp902607945"	"other"
"Pelagibacter sp902608305"	"other"
"Pelagibacter sp902608385"	"other"
"Pelagibacter sp902608845"	"other"
"Pelagibacter sp902608975"	"other"
"Pelagibacter sp902609065"	"other"
"Pelagibacter sp902609235"	"other"
"Pelagibacter sp902609535"	"other"
"Pelagibacter sp902609675"	"other"
"Pelagibacter sp902609685"	"other"
"Pelagibacter sp902609705"	"other"
"Pelagibacter sp902609915"	"other"
"Pelagibacter sp902610315"	"other"
"Pelagibacter sp902610655"	"other"
"Pelagibacter sp902610675"	"other"
"Pelagibacter sp902610755"	"other"
"Pelagibacter sp902611145"	"other"
"Pelagibacter sp902611175"	"other"
"Pelagibacter sp902611265"	"other"
"Pelagibacter sp902611405"	"other"
"Pelagibacter sp902611465"	"other"
"Pelagibacter sp902611845"	"other"
"Pelagibacter sp902612325"	"other"
"Pelagibacter sp902612345"	"other"
"Pelagibacter sp902612575"	"other"
"Pelagibacter sp902612605"	"other"
"Pelagibacter sp902613065"	"other"
"Pelagibacter sp902613755"	"other"
"Pelagibacter sp902613855"	"other"
"Pelagibacter sp902614055"	"other"
"Pelagibacter sp902614125"	"other"
"Pelagibacter sp902614355"	"other"
"Pelagibacter sp902614905"	"other"
"Pelagibacter sp902614975"	"other"
"Pelagibacter sp902615045"	"other"
"Pelagibacter sp902615145"	"other"
"Pelagibacter sp902615425"	"other"
"Pelagibacter sp902615445"	"other"
"Pelagibacter sp902615975"	"other"
"Pelagibacter sp902616165"	"other"
"Pelagibacter sp902616205"	"other"
"Pelagibacter sp902616245"	"other"
"Pelagibacter sp902616645"	"other"
"Pelagibacter sp902616725"	"other"
"Pelagibacter sp902617625"	"other"
"Pelagibacter sp902617645"	"other"
"Pelagibacter sp902617715"	"other"
"Pelagibacter sp902617805"	"other"
"Pelagibacter sp902617825"	"other"
"Pelagibacter sp902617895"	"other"
"Pelagibacter sp902617975"	"other"
"Pelagibacter sp902618205"	"other"
"Pelagibacter sp902618485"	"other"
"Pelagibacter sp902618565"	"other"
"Pelagibacter sp902618695"	"other"
"Pelagibacter sp902618855"	"other"
"Pelagibacter sp902618975"	"other"
"Pelagibacter sp902619595"	"other"
"Pelagibacter sp902619665"	"other"
"Pelagibacter sp902619745"	"other"
"Pelagibacter sp902619925"	"other"
"Pelagibacter sp902620265"	"other"
"Pelagibacter sp902620465"	"other"
"Pelagibacter sp902621345"	"other"
"Pelagibacter sp902622245"	"other"
"Pelagibacter sp902622545"	"other"
"Pelagibacter sp902622655"	"other"
"Pelagibacter sp902622795"	"other"
"Pelagibacter sp902622805"	"other"
"Pelagibacter sp902622955"	"other"
"Pelagibacter sp902623075"	"other"
"Pelagibacter sp902623215"	"other"
"Pelagibacter sp902623305"	"other"
"Pelagibacter sp902623415"	"other"
"Pelagibacter sp902623495"	"other"
"Pelagibacter sp902623735"	"other"
"Pelagibacter sp902623785"	"other"
"Pelagibacter sp902623975"	"other"
"Pelagibacter sp902624015"	"other"
"Pelagibacter sp902624045"	"other"
"Pelagibacter sp902624075"	"other"
"Pelagibacter sp902624185"	"other"
"Pelagibacter sp902624315"	"other"
"Pelagibacter sp902624345"	"other"
"Pelagibacter sp902624465"	"other"
"Pelagibacter sp902624515"	"other"
"Pelagibacter sp902624535"	"other"
"Pelagibacter sp902624585"	"other"
"Pelagibacter sp902624635"	"other"
"Pelagibacter sp902625035"	"other"
"Pelagibacter sp902625715"	"other"
"Pelagibacter sp902625825"	"other"
"Pelagibacter sp902626245"	"other"
"Pelagibacter sp902626575"	"other"
"Pelagibacter sp902626645"	"other"
"Pelagibacter sp902626725"	"other"
"Pelagibacter sp902627045"	"other"
"Pelagibacter sp902627565"	"other"
"Pelagibacter sp902627645"	"other"
"Pelagibacter sp902627735"	"other"
"Pelagibacter sp902627745"	"other"
"Pelagibacter sp902627805"	"other"
"Pelagibacter sp902627935"	"other"
"Pelagibacter sp902628195"	"other"
"Pelagibacter sp902628275"	"other"
"Pelagibacter sp902628305"	"other"
"Pelagibacter sp902628495"	"other"
"Pelagibacter sp902628525"	"other"
"Pelagibacter sp902628565"	"other"
"Pelagibacter sp902628635"	"other"
"Pelagibacter sp902628965"	"other"
"Pelagibacter sp902629075"	"other"
"Pelagibacter sp902629215"	"other"
"Pelagibacter sp902629285"	"other"
"Pelagibacter sp902629535"	"other"
"Pelagibacter sp902629575"	"other"
"Pelagibacter sp902629585"	"other"
"Pelagibacter sp902629695"	"other"
"Pelagibacter sp902629935"	"other"
"Pelagibacter sp902629955"	"other"
"Pelagibacter sp902630065"	"other"
"Pelagibacter sp902630945"	"other"
"Pelagibacter sp902631135"	"other"
"Pelagibacter sp902631255"	"other"
"Pelagibacter sp902631265"	"other"
"Pelagibacter sp902631595"	"other"
"Pelagibacter sp902632275"	"other"
"Pelagibacter sp902632315"	"other"
"Pelagibacter sp902632515"	"other"
"Pelagibacter sp902632545"	"other"
"Pelagibacter sp902632665"	"other"
"Pelagibacter sp902632875"	"other"
"Pelagibacter sp902632935"	"other"
"Pelagibacter sp902633125"	"other"
"Pelagibacter sp902633185"	"other"
"Pelagibacter sp902633515"	"other"
"Pelagibacter sp902633535"	"other"
"Pelagibacter sp902633585"	"other"
"Pelagibacter sp902633885"	"other"
"Pelagibacter sp902633965"	"other"
"Pelagibacter sp902633985"	"other"
"Pelagibacter sp902634305"	"other"
"Pelagibacter sp902634455"	"other"
"Pelagibacter sp902634485"	"other"
"Pelagibacter sp902634695"	"other"
"Pelagibacter sp902634775"	"other"
"Pelagibacter sp902634885"	"other"
"Pelagibacter sp902634935"	"other"
"Pelagibacter sp902635335"	"other"
"Pelagibacter sp902635515"	"other"
"Pelagibacter sp902635545"	"other"
"Pelagibacter sp902635665"	"other"
"Pelagibacter sp902635685"	"other"
"Pelagibacter sp902635845"	"other"
"Pelagibacter sp902635865"	"other"
"Pelagibacter sp902635975"	"other"
"Pelagibacter sp902636025"	"other"
"Pelagibacter sp902636075"	"other"
"Pelagibacter sp902636165"	"other"
"Pelagibacter sp905478565"	"other"
"Pelagibacter sp905612335"	"other"
"Pelagibacter sp905612365"	"other"
"Pelagibacter sp905612375"	"other"
"Pelagibacter sp905612385"	"other"
"Pelagibacter sp905612435"	"other"
"Pelagibacter sp905612465"	"other"
"Pelagibacter sp905612495"	"other"
"Pelagibacter sp905612505"	"other"
"Pelagibacter sp905612525"	"other"
"Pelagibacter sp905616395"	"other"
"Pelagibacter sp905616435"	"other"
"Pelagibacter sp905616455"	"other"
"Pelagibacter sp905616465"	"other"
"Pelagibacter sp905618805"	"other"
"Pelagibacter sp905618895"	"other"
"Pelagibacter sp905618905"	"other"
"Pelagibacter sp905618915"	"other"
"Pelagibacter sp905620465"	"other"
"Pelagibacter sp905620495"	"other"
"Pelagibacter ubique"	"other"
"Pelagibacter ubique A"	"other"
"Pelagibacter ubique D"	"other"
"Pelagibacter ubique E"	"other"
"Pelagibacter ubique F"	"other"
"Pelagibacter ubique G"	"other"
"Pelagibacter ubique J"	"other"
"Pelagibacter ubique K"	"other"
"Pelagibacter ubique N"	"other"
"Pelagibacter ubique O"	"other"
"Pelagibacter ubique P"	"other"
"Pelagibacter ubique Q"	"other"
"Pelagibacter ubique S"	"other"
"Pelagibacterium halotolerans"	"other"
"Pelagibacterium lacus"	"other"
"Pelagibacterium lentulum"	"other"
"Pelagibacterium limicola"	"other"
"Pelagibacterium luteolum"	"other"
"Pelagibacterium montanilacus"	"other"
"Pelagibacterium sp002337455"	"other"
"Pelagibacterium sp002375765"	"other"
"Pelagibacterium sp002723255"	"other"
"Pelagibacterium sp003390885"	"other"
"Pelagibaculum spongiae"	"other"
"Pelagibius litoralis"	"other"
"Pelagibius sp001657395"	"other"
"Pelagicoccus albus"	"other"
"Pelagicoccus mobilis"	"other"
"Pelagicoccus sp000155695"	"other"
"Pelagicoccus sp014803405"	"other"
"Pelagimonas phthalicica"	"other"
"Pelagimonas sp004804335"	"other"
"Pelagimonas varians"	"other"
"Pelagirhabdus alkalitolerans"	"other"
"Pelethenecus faecipullorum"	"other"
"Pelethenecus sp900540705"	"other"
"Pelethenecus sp910577745"	"other"
"Pelethenecus sp910579215"	"other"
"Pelethenecus sp910584005"	"other"
"Pelethocola excrementipullorum"	"other"
"Pelethocola sp002409525"	"other"
"Pelethocola sp015159595"	"other"
"Pelethocola sp018866245"	"other"
"Pelethocola sp900539175"	"other"
"Pelethomonas intestinigallinarum"	"other"
"Pelethomonas sp009774055"	"other"
"Pelethomonas sp014237695"	"other"
"Pelethomonas sp014799845"	"other"
"Pelethomonas sp014799915"	"other"
"Pelethomonas sp014799925"	"other"
"Pelethomonas sp017887695"	"other"
"Pelethomonas sp900549475"	"other"
"Pelethomonas sp900555795"	"other"
"Pelethomonas sp902373635"	"other"
"Pelethomonas sp910577915"	"other"
"Pelethomonas sp910578505"	"other"
"Pelethomonas sp910579485"	"other"
"Pelethomonas sp910579725"	"other"
"Pelethomonas sp910579965"	"other"
"Pelethomonas sp910583885"	"other"
"Pelethomonas sp910584045"	"other"
"Pelethomonas sp910587505"	"other"
"Pelethomonas sp910587645"	"other"
"Pelethomonas sp910587785"	"other"
"Pelethomonas sp910588045"	"other"
"Pelethomonas sp910588365"	"other"
"Pelethosoma merdigallinarum"	"other"
"Pelethousia gallinarum"	"other"
"Pelethousia sp002409725"	"other"
"Pelethousia sp900542615"	"other"
"Pelistega europaea"	"other"
"Pelistega indica"	"other"
"Pelistega ratti"	"other"
"Pelistega suis"	"other"
"Pelobium arcticum"	"other"
"Pelobium glucosidilyticum"	"other"
"Pelobium glucosidilyticum A"	"other"
"Pelobium glucosidilyticum B"	"other"
"Pelobium manganitolerans"	"other"
"Pelobium psychrophilum"	"other"
"Pelobium puniceum"	"other"
"Pelobium saltans"	"other"
"Pelobium sp004292865"	"other"
"Pelobium sp004293485"	"other"
"Pelobium sp004294495"	"other"
"Pelobium sp005116455"	"other"
"Pelobium sp013298995"	"other"
"Pelobium sp014378285"	"other"
"Pelobium sp014763615"	"other"
"Pelobium sp016623585"	"other"
"Pelobium sp018828585"	"other"
"Pelolinea sp002412595"	"other"
"Pelomicrobium methylotrophicum"	"other"
"Pelomonas depolymerans A"	"other"
"Pelomonas puraquae"	"other"
"Pelomonas saccharophila"	"other"
"Pelomonas sp001425055"	"other"
"Pelomonas sp001425165"	"other"
"Pelomonas sp001425705"	"other"
"Pelomonas sp001426885"	"other"
"Pelomonas sp003963005"	"other"
"Pelomonas sp003963075"	"other"
"Pelomonas sp009996515"	"other"
"Pelomonas sp016195825"	"other"
"Pelomonas sp019237615"	"other"
"Pelosinus fermentans"	"other"
"Pelosinus fermentans A"	"other"
"Pelosinus fermentans B"	"other"
"Pelosinus propionicus"	"other"
"Pelosinus sp000725345"	"other"
"Pelotalea chapellei"	"other"
"Pelotalea sp002298925"	"other"
"Pelotalea sp012556225"	"other"
"Pelotomaculum B propionicicum"	"other"
"Pelotomaculum C schinkii"	"other"
"Pelotomaculum thermopropionicum"	"other"
"Pelovirga sp007125165"	"other"
"Pelovirga sp018399135"	"other"
"Pelovirga terrestris"	"other"
"Peptacetobacter hiranonis"	"other"
"Peptacetobacter hominis"	"other"
"Peptacetobacter sp900539645"	"other"
"Peptacetobacter sp900550335"	"other"
"Peptidiphaga gingivicola"	"oral"
"Peptidiphaga sp000466165"	"oral"
"Peptidiphaga sp905373325"	"oral"
"Peptoanaerobacter margaretiae"	"other"
"Peptoanaerobacter stomatis"	"other"
"Peptoanaerobacter yurii"	"oral"
"Peptoclostridium A acidaminophilum"	"other"
"Peptoclostridium A sp009881055"	"other"
"Peptoclostridium litorale"	"other"
"Peptococcus niger"	"other"
"Peptoniphilus A faecalis"	"other"
"Peptoniphilus A gorbachii"	"other"
"Peptoniphilus A grossensis"	"other"
"Peptoniphilus A harei"	"other"
"Peptoniphilus A harei A"	"other"
"Peptoniphilus A lacrimalis"	"other"
"Peptoniphilus A lacydonensis"	"other"
"Peptoniphilus A phoceensis"	"other"
"Peptoniphilus A raoultii"	"other"
"Peptoniphilus A senegalensis"	"other"
"Peptoniphilus A sp018919265"	"other"
"Peptoniphilus A timonensis"	"other"
"Peptoniphilus A vaginalis"	"other"
"Peptoniphilus B duerdenii"	"other"
"Peptoniphilus B sp000478985"	"other"
"Peptoniphilus C coxii"	"other"
"Peptoniphilus C ivorii"	"other"
"Peptoniphilus C nemausensis"	"other"
"Peptoniphilus C pacaensis"	"other"
"Peptoniphilus C sp900343085"	"other"
"Peptoniphilus C sp902363535"	"other"
"Peptoniphilus C urinimassiliensis"	"other"
"Peptoniphilus E catoniae"	"other"
"Peptoniphilus E obesi"	"other"
"Peptoniphilus E sp000952975"	"other"
"Peptoniphilus asaccharolyticus"	"other"
"Peptoniphilus indolicus"	"other"
"Peptostreptococcus anaerobius"	"other"
"Peptostreptococcus canis"	"other"
"Peptostreptococcus porci"	"other"
"Peptostreptococcus russellii"	"other"
"Peptostreptococcus russellii A"	"other"
"Peptostreptococcus sp000758885"	"other"
"Peptostreptococcus sp900112955"	"other"
"Peptostreptococcus sp900240845"	"other"
"Peptostreptococcus sp900759325"	"other"
"Peptostreptococcus stomatis"	"oral"
"Peribacillus A saganii"	"other"
"Peribacillus asahii"	"other"
"Peribacillus asahii A"	"other"
"Peribacillus butanolivorans"	"other"
"Peribacillus cavernae"	"other"
"Peribacillus frigoritolerans"	"other"
"Peribacillus glennii"	"other"
"Peribacillus huizhouensis"	"other"
"Peribacillus loiseleuriae"	"other"
"Peribacillus massiliglaciei"	"other"
"Peribacillus muralis"	"other"
"Peribacillus muralis A"	"other"
"Peribacillus psychrosaccharolyticus"	"other"
"Peribacillus simplex"	"other"
"Peribacillus simplex A"	"other"
"Peribacillus simplex B"	"other"
"Peribacillus simplex D"	"other"
"Peribacillus sp001510645"	"other"
"Peribacillus sp002835675"	"other"
"Peribacillus sp002863565"	"other"
"Peribacillus sp003429085"	"other"
"Peribacillus sp017355165"	"other"
"Peribacillus sp018613325"	"other"
"Peribacillus sp900112495"	"other"
"Peribacter riflensis"	"other"
"Peribacter sp001872575"	"other"
"Perlucidibaca aquatica"	"other"
"Perlucidibaca piscinae"	"other"
"Perlucidibaca sp002342025"	"other"
"Perlucidibaca sp002943415"	"other"
"Permianibacter aggregans"	"other"
"Permianibacter fluminis"	"other"
"Persephonella atlantica"	"other"
"Persephonella hydrogeniphila"	"other"
"Persephonella marina"	"other"
"Persephonella sp000703085"	"other"
"Persephonella sp013153235"	"other"
"Persephonella sp013153295"	"other"
"Persephonella sp013153765"	"other"
"Persephonella sp015487465"	"other"
"Persicimonas caeni"	"other"
"Persicirhabdus sediminis"	"other"
"Persicitalea jodogahamensis"	"other"
"Persicitalea sp009296315"	"other"
"Persicobacter sp001274635"	"other"
"Petrimonas mucosa"	"other"
"Petrimonas sp001898165"	"other"
"Petrimonas sp002069095"	"other"
"Petrimonas sp002316835"	"other"
"Petrimonas sp002356435"	"other"
"Petrimonas sp012728465"	"other"
"Petrocella atlantisensis"	"other"
"Petrocella sp002841495"	"other"
"Petroclostridium xylanilyticum"	"other"
"Petromonas tenebris"	"other"
"Petrotoga mexicana"	"other"
"Petrotoga miotherma"	"other"
"Petrotoga mobilis"	"other"
"Petrotoga olearia"	"other"
"Petrotoga sibirica"	"other"
"Petrotoga sp003265365"	"other"
"Phaeobacter A marinintestinus"	"other"
"Phaeobacter gallaeciensis"	"other"
"Phaeobacter inhibens"	"other"
"Phaeobacter italicus"	"other"
"Phaeobacter piscinae"	"other"
"Phaeobacter porticola"	"other"
"Phaeocystidibacter luteus"	"other"
"Phaeocystidibacter marisrubri"	"other"
"Phaeocystidibacter sp013373425"	"other"
"Phaeodactylibacter luteus"	"other"
"Phaeodactylibacter sp009908745"	"other"
"Phaeodactylibacter xiamenensis"	"other"
"Phaeospirillum caucaseum"	"other"
"Phaeospirillum fulvum A"	"other"
"Phaeospirillum fulvum B"	"other"
"Phaeospirillum kuznetsovii"	"other"
"Phaeospirillum magnetica A"	"other"
"Phaeospirillum magneticum"	"other"
"Phaeospirillum magnetotacticum"	"other"
"Phaeospirillum marisnigri"	"other"
"Phaeospirillum molischianum"	"other"
"Phaeospirillum sp001511835"	"other"
"Phaeospirillum sp002105535"	"other"
"Phaeospirillum sp016195125"	"other"
"Phaeospirillum sp900184795"	"other"
"Phaeospirillum sp902729425"	"other"
"Phaeospirillum sp903853455"	"other"
"Phaeospirillum sp903901915"	"other"
"Phaeovibrio sulfidiphilus"	"other"
"Phaeovulum sp002421605"	"other"
"Phaeovulum sp002422085"	"other"
"Phaeovulum sp002842855"	"other"
"Phaeovulum veldkampii"	"other"
"Phascolarctobacterium A sp004558595"	"other"
"Phascolarctobacterium A sp004562175"	"other"
"Phascolarctobacterium A sp016302525"	"other"
"Phascolarctobacterium A sp017467905"	"other"
"Phascolarctobacterium A sp017623055"	"other"
"Phascolarctobacterium A sp900541915"	"other"
"Phascolarctobacterium A sp900544885"	"other"
"Phascolarctobacterium A sp900545025"	"other"
"Phascolarctobacterium A sp900547415"	"other"
"Phascolarctobacterium A sp900551335"	"other"
"Phascolarctobacterium A sp900552005"	"other"
"Phascolarctobacterium A sp900552855"	"other"
"Phascolarctobacterium A sp900553055"	"other"
"Phascolarctobacterium A sp900753045"	"other"
"Phascolarctobacterium A sp900757795"	"other"
"Phascolarctobacterium A sp900770955"	"other"
"Phascolarctobacterium A sp905200645"	"other"
"Phascolarctobacterium A sp905212365"	"other"
"Phascolarctobacterium A succinatutens"	"other"
"Phascolarctobacterium A succinatutens A"	"other"
"Phascolarctobacterium faecium"	"other"
"Phascolarctobacterium sp900544795"	"other"
"Phascolarctobacterium sp900545535"	"other"
"Phascolarctobacterium sp900551745"	"other"
"Phaseolibacter flectens"	"other"
"Phenylobacterium deserti"	"other"
"Phenylobacterium haematophilum"	"other"
"Phenylobacterium hankyongense"	"other"
"Phenylobacterium immobile"	"other"
"Phenylobacterium kunshanense"	"other"
"Phenylobacterium parvum"	"other"
"Phenylobacterium soli"	"other"
"Phenylobacterium sp001425305"	"other"
"Phenylobacterium sp001429025"	"other"
"Phenylobacterium sp001557235"	"other"
"Phenylobacterium sp001724605"	"other"
"Phenylobacterium sp001724985"	"other"
"Phenylobacterium sp001824475"	"other"
"Phenylobacterium sp002256425"	"other"
"Phenylobacterium sp002363865"	"other"
"Phenylobacterium sp002441055"	"other"
"Phenylobacterium sp003136395"	"other"
"Phenylobacterium sp004297125"	"other"
"Phenylobacterium sp004299445"	"other"
"Phenylobacterium sp004799395"	"other"
"Phenylobacterium sp004799515"	"other"
"Phenylobacterium sp004799545"	"other"
"Phenylobacterium sp013822795"	"other"
"Phenylobacterium sp013911965"	"other"
"Phenylobacterium sp016124325"	"other"
"Phenylobacterium sp016772415"	"other"
"Phenylobacterium sp016793225"	"other"
"Phenylobacterium sp016793285"	"other"
"Phenylobacterium sp017991675"	"other"
"Phenylobacterium sp018001015"	"other"
"Phenylobacterium sp018240795"	"other"
"Phenylobacterium sp018241625"	"other"
"Phenylobacterium sp018821435"	"other"
"Phenylobacterium sp902826855"	"other"
"Phenylobacterium sp903822175"	"other"
"Phenylobacterium sp903842425"	"other"
"Phenylobacterium sp903860975"	"other"
"Phenylobacterium sp903892305"	"other"
"Phenylobacterium sp903909375"	"other"
"Phenylobacterium sp903912465"	"other"
"Phenylobacterium sp903928755"	"other"
"Phenylobacterium sp903930545"	"other"
"Phenylobacterium sp903933475"	"other"
"Phenylobacterium zucineum"	"other"
"Phil1 sp001940855"	"other"
"Phil1 sp004558525"	"other"
"Phil12 sp002633275"	"other"
"Phil12 sp017469625"	"other"
"Phil12 sp017477025"	"other"
"Phil12 sp017480245"	"other"
"Phil12 sp017480455"	"other"
"Phil12 sp017633985"	"other"
"Phil12 sp018065645"	"other"
"Phil12 sp900314725"	"other"
"Phil12 sp900315335"	"other"
"Phil12 sp900319595"	"other"
"Phnomibacter ginsenosidimutans"	"other"
"Phnomibacter sp004292575"	"other"
"Phocaeicola A sp003489705"	"other"
"Phocaeicola A sp017416805"	"other"
"Phocaeicola A sp017451645"	"other"
